bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,label,device,scenario,source,flow_key
40348,18,2043,40347,9,1254,40346,9,789,66,113.5,113.92889939627725,563,66,139.33333333333334,160.18114745499858,563,66,87.66666666666667,20.554804791094465,105,0,2373.4117647058824,6253.564734001956,20022,0,5043.375,8627.437559280606,20022,6,5043.25,8660.734903657343,20097,0,0,18,10,0,0,0,9,5,0,0,0,9,5,0,0,benign_capture,benign_baseline,benign_capture,805a125249457767
60193,126,7729,60193,63,4325,60193,63,3404,54,61.34126984126984,7.5515960680245025,70,54,68.65079365079364,2.515492192963884,70,54,54.03174603174603,0.2519763153394853,56,0,481.544,501.22547408423657,1056,7,970.8548387096772,166.9080287408916,1056,1,970.8548387096772,178.2898585582693,1056,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,aea59a1edb1b0f16
61272,243,17866,61272,121,11276,61272,122,6590,54,73.522633744856,22.93474623295975,110,56,93.1900826446281,16.8484984739426,110,54,54.01639344262296,0.1810714920850369,56,0,253.1900826446281,444.1212090927071,1051,2,510.5999999999999,516.6617865496463,1051,0,506.3801652892562,516.6275779224068,1051,0,0,243,122,0,0,0,121,121,0,0,0,122,1,0,0,benign_capture,benign_baseline,benign_capture,3531aaad528a9cb0
54009,28,1738,54009,14,980,53807,14,758,54,62.07142857142856,9.21724861103746,73,54,70.0,6.385078759829886,73,54,54.142857142857146,0.5345224838248483,56,0,2000.3333333333333,3953.515349076644,10024,4,4154.538461538461,4916.3105512057955,10024,1,4139.0,4930.140295502079,10024,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,df2e52553abb9073
60265,123,7966,60265,61,4616,60265,62,3350,54,64.76422764227645,11.012720886538592,76,56,75.672131147541,2.5607375986579197,76,54,54.03225806451613,0.2540002540003805,56,0,493.9754098360655,512.3661762488623,1088,12,1004.4166666666666,130.91921324038051,1088,0,987.9508196721312,182.7354578098723,1088,0,0,123,62,0,0,0,61,61,0,0,0,62,1,0,0,benign_capture,benign_baseline,benign_capture,03ee8cb94460d9ee
50315,16,958,50315,8,524,50315,8,434,54,59.87500000000001,7.329165482281503,69,54,65.5,6.502746672423453,69,54,54.25,0.7071067811865475,56,0,3354.3333333333335,4750.763211867973,10068,73,7187.857142857142,4529.402257420267,10068,0,7187.857142857142,4532.7337751284795,10068,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,7de17b7f7115e059
35086,6,1028,35086,4,476,35059,2,552,66,171.33333333333334,93.91627476996022,276,66,119.0,61.19912853410033,172,276,276.0,0.0,276,1,7017.2,15659.077054539324,35029,28,11695.333333333332,20207.548102957306,35029,35059,35059.0,0.0,35059,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,e21f87d357d3d285
60216,126,7899,60216,63,4495,60216,63,3404,54,62.6904761904762,8.9491579811415,72,54,71.34920634920634,3.0062232771730515,72,54,54.03174603174603,0.2519763153394854,56,0,481.72800000000007,501.6921105682764,1038,16,971.2258064516128,168.73117812262927,1039,1,971.2258064516128,177.6272039565014,1038,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,c546539cba07bd28
60429,25,2670,60429,13,1131,60424,12,1539,66,106.8,97.14207807810853,563,66,87.0,20.23610634484806,105,66,128.25,138.48079945675437,563,0,2517.875,6217.682179023612,20005,0,5035.75,8217.982191234934,20015,0,5493.090909090909,8473.578316797992,20034,0,0,25,14,0,0,0,13,7,0,0,0,12,7,0,0,benign_capture,benign_baseline,benign_capture,b1b43e8b25261b4d
55138,16,964,55138,8,530,55138,8,434,54,60.25000000000001,7.827302643099132,70,54,66.25,6.9641941385920605,70,54,54.25,0.7071067811865467,56,0,3675.8666666666663,4897.023817245192,10246,212,7876.857142857143,4165.284681290161,10246,0,7876.857142857143,4196.646336801622,10246,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,5421ba4255c89d94
50336,28,2218,50336,14,1460,50336,14,758,54,79.21428571428571,36.88857812070284,146,54,104.28571428571428,38.3675114395752,146,54,54.142857142857146,0.5345224838248488,56,0,1864.296296296296,3738.325579668141,10064,2,3872.000000000001,4675.224094450803,10064,0,3871.999999999999,4696.72284683693,10064,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,87646b0637738ccf
5081,232,18724,5081,117,7754,5081,115,10970,66,80.70689655172416,19.29291965381272,172,66,66.27350427350426,1.658956525089414,80,66,95.39130434782612,17.89133655494607,172,0,21.995670995670977,54.13079954553704,297,0,43.80172413793103,70.06235977949262,297,0,44.57017543859648,70.36679744218742,297,0,0,231,113,0,0,0,116,3,0,0,0,115,110,0,0,benign_capture,benign_baseline,benign_capture,5140cde1b55a71a4
245,3,300,245,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,122.5,57.27564927611035,163,245,245.0,0.0,245,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,b6e66d0e9c901454
53923,28,1738,53923,14,980,53761,14,758,54,62.07142857142856,9.21724861103746,73,54,70.0,6.385078759829886,73,54,54.142857142857146,0.5345224838248483,56,0,1997.1481481481485,3953.5194905075855,10019,3,4147.923076923078,4919.623553713882,10020,1,4135.461538461539,4930.581974023361,10019,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,c3296b29d188c512
60570,6,600,60570,4,354,60256,2,246,54,100.0,35.63144678510823,123,54,88.5,39.83716857408418,123,123,123.0,0.0,123,82,12114.0,26736.769999384745,59942,314,20190.0,34426.24185123901,59942,60256,60256.0,0.0,60256,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,f898d71c24d2a5b6
60318,246,15791,60318,123,9147,60318,123,6644,54,64.19105691056912,10.48420003180749,95,54,74.36585365853661,3.4576318359297407,95,54,54.01626016260164,0.1803339269334865,56,0,246.195918367347,428.89040307766794,1045,2,494.4098360655737,497.2097309955499,1045,1,494.40983606557376,500.32349459254374,1045,0,0,246,123,0,0,0,123,122,0,0,0,123,1,0,0,benign_capture,benign_baseline,benign_capture,6a08dbdd7147b2b6
22575,4,366,22575,2,201,22504,2,165,66,91.5,32.90896534380867,135,66,100.5,48.79036790187178,135,66,82.5,23.33452377915607,99,29,7525.0,12972.196151770138,22504,22575,22575.0,0.0,22575,22504,22504.0,0.0,22504,0,0,4,2,0,0,0,2,1,0,0,0,2,1,0,0,benign_capture,benign_baseline,benign_capture,741e648af1ba6b8a
61146,6,600,61146,4,354,61018,2,246,54,100.0,35.63144678510823,123,54,88.5,39.83716857408418,123,123,123.0,0.0,123,35,12229.2,27208.930045115707,60902,116,20382.0,35091.349874292384,60902,61018,61018.0,0.0,61018,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,cc2957e6182ba583
61414,315,30067,61414,157,21533,61414,158,8534,54,95.45079365079364,63.44288738352944,257,56,137.15286624203813,67.9134220340355,257,54,54.0126582278481,0.1591114568351462,56,0,195.5859872611466,416.3623321388501,1121,1,393.6794871794872,521.1365741020602,1121,0,391.1719745222932,520.5017202161771,1121,0,0,315,158,0,0,0,157,157,0,0,0,158,1,0,0,benign_capture,benign_baseline,benign_capture,0355149942448090
60412,32,2551,60412,16,1685,60412,16,866,54,79.71875,37.01110066697078,146,54,105.3125,37.85889371512767,146,54,54.125,0.5,56,0,1948.7741935483873,3845.565304864617,10067,3,4027.4666666666662,4766.499207514682,10067,0,4027.4666666666662,4776.046345591518,10067,0,0,32,16,0,0,0,16,15,0,0,0,16,1,0,0,benign_capture,benign_baseline,benign_capture,8cce2a8eb3f4b748
60230,239,17571,60230,119,11089,60230,120,6482,54,73.51882845188285,22.934659220919137,110,56,93.18487394957984,16.85429401935175,110,54,54.01666666666667,0.1825741858350552,56,0,253.0672268907563,444.327467545123,1124,2,510.4237288135593,517.172529971302,1124,0,506.13445378151255,517.0812302899143,1124,0,0,239,120,0,0,0,119,119,0,0,0,120,1,0,0,benign_capture,benign_baseline,benign_capture,33cd6bfbba67235c
61338,252,19006,61338,126,12200,61338,126,6806,54,75.420634920635,21.91412183616424,101,54,96.82539682539682,6.372540297343739,101,54,54.01587301587301,0.1781741612749496,56,0,244.37450199203187,426.49857583261746,1037,2,490.70400000000006,494.8820488991095,1037,1,490.70400000000006,495.92977234359927,1037,0,0,252,126,0,0,0,126,125,0,0,0,126,1,0,0,benign_capture,benign_baseline,benign_capture,0eb60c43add97365
61272,250,16229,61272,125,9477,61272,125,6752,54,64.91599999999995,11.18576907140834,97,54,75.816,3.418130030181094,97,54,54.016000000000005,0.178885438199983,56,0,246.07228915662657,428.64125489547513,1049,2,494.12903225806446,496.9248191610506,1049,1,494.12903225806446,499.5456629720428,1049,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,e3f8de11c9570cbc
60732,196,34731,60732,126,22719,60628,70,12012,66,177.1989795918368,194.21845009660584,1275,66,180.30952380952385,118.09782143871846,303,66,171.59999999999997,285.107576950846,1275,0,311.44615384615366,435.3147704882455,1057,0,485.856,459.57814990594113,1057,7,878.6666666666664,338.44808736811797,1316,0,0,196,70,0,0,0,126,61,0,0,0,70,9,0,0,benign_capture,benign_baseline,benign_capture,b420a74e4dea74db
61273,125,8096,61273,62,4692,61273,63,3404,54,64.76800000000003,11.01255588393422,76,56,75.67741935483872,2.54000254000381,76,54,54.03174603174603,0.2519763153394843,56,0,494.13709677419354,512.1434684452956,1039,16,1004.4754098360656,128.83770236973555,1039,1,988.2741935483868,180.55507940835852,1039,0,0,125,63,0,0,0,62,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,6da3e184a8258924
61449,132,8074,61449,66,4506,61232,66,3568,54,61.16666666666664,7.533301808126071,70,54,68.27272727272725,3.421854893050099,70,54,54.06060606060606,0.3454668136700247,56,0,469.07633587786256,498.65851762998346,1029,7,945.3692307692309,219.41196762816188,1029,0,942.0307692307694,239.61348884914963,1029,0,0,132,66,0,0,0,66,64,0,0,0,66,2,0,0,benign_capture,benign_baseline,benign_capture,5e719cb861b041e4
40369,16,1458,40251,8,723,40324,8,735,66,91.125,20.155644370746376,109,66,90.375,20.184417610763862,105,66,91.875,21.49044638238782,109,0,2691.266666666667,6996.605416370209,19959,4,5750.142857142857,9722.638760963531,20006,0,5760.571428571428,9744.992626252431,20086,0,0,16,10,0,0,0,8,5,0,0,0,8,5,0,0,benign_capture,benign_baseline,benign_capture,5cf451fc4df31cd8
61173,128,8023,61173,64,4565,61173,64,3458,54,62.67968749999999,8.934524379385106,72,54,71.32812500000003,2.9817151104691364,72,54,54.03125,0.2500000000000006,56,0,481.6771653543307,500.6113386759719,1042,4,971.0,163.47970180797918,1042,1,971.0,173.59574842422762,1042,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,886e2ff35fe7b26b
451,3,300,451,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,225.5,202.93964620053913,369,451,451.0,0.0,451,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,f9312522e82bafa4
50085,18,2280,50085,12,1350,50007,6,930,66,126.66666666666669,44.17345489824244,159,66,112.5,48.5676660116397,159,155,155.0,0.0,155,2,2946.176470588235,4640.629607543761,9924,78,4553.181818181818,5138.912138151066,9924,10000,10001.4,2.19089023002055,10005,0,0,18,12,0,0,0,12,6,0,0,0,6,6,0,0,benign_capture,benign_baseline,benign_capture,cab82aea8519fe29
47423,12,1196,47423,7,728,47339,5,468,66,99.66666666666666,59.917114467075315,263,66,104.0,74.67931440499437,263,66,93.6,37.79285646785646,135,2,4311.181818181818,7344.454231842987,20477,88,7903.833333333333,8592.565749918162,20479,4031,11834.75,7888.542593533992,20479,0,0,12,4,0,0,0,7,2,0,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,629557032fe34ab0
61217,128,8032,61217,64,4574,61217,64,3458,54,62.74999999999999,9.003936147137667,72,54,71.46875000000001,2.9865771138785018,72,54,54.03125,0.2500000000000006,56,0,482.0236220472441,501.368483832428,1009,3,971.6984126984128,165.7951159754436,1009,0,971.6984126984128,177.0943465446737,1009,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,aa6bdbe2f9bb831f
60652,20,1184,60652,10,640,60560,10,544,54,59.2,7.295276049031933,70,54,64.0,7.774602526460401,70,54,54.4,0.8432740427115675,56,0,3192.210526315789,4554.813748832075,10253,92,6739.111111111111,4448.416781407865,10253,0,6728.888888888889,4485.758671742285,10253,0,0,20,10,0,0,0,10,8,0,0,0,10,2,0,0,benign_capture,benign_baseline,benign_capture,45b0d3a489842e78
50421,16,958,50421,8,524,50421,8,434,54,59.87500000000001,7.329165482281503,69,54,65.5,6.502746672423453,69,54,54.25,0.7071067811865475,56,0,3361.3999999999996,4752.54288024542,10163,202,7202.999999999999,4533.536919448214,10163,1,7202.999999999999,4528.084399979017,10163,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,7a20bf6e50ae703a
40692,22,1974,40684,11,1014,40673,11,960,66,89.72727272727272,23.873040818506514,148,66,92.1818181818182,27.72658717483341,148,66,87.27272727272728,20.367085746816645,105,0,1937.7142857142856,5975.210859399501,19933,0,4068.4,8389.38827328906,20008,0,4067.3000000000006,8389.660065289361,20008,0,0,22,12,0,0,0,11,6,0,0,0,11,6,0,0,benign_capture,benign_baseline,benign_capture,4c2238ffc7d2d28a
49996,16,982,49996,8,548,49996,8,434,54,61.37500000000001,9.322910847298,73,54,68.5,8.34950811211569,73,54,54.25,0.7071067811865475,56,0,3333.0666666666666,4495.524941009458,10004,161,7142.285714285715,3926.2091009983033,10004,0,7142.285714285715,3954.3209157530328,10004,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,bd8c2ffea4ef557f
1001,11,1089,1000,5,398,1001,6,691,66,99.0,83.4589719562852,345,66,79.6,26.1686835740738,126,66,115.16666666666669,112.66306700363997,345,0,100.10000000000002,314.7875650515934,996,0,250.00000000000003,498.0020080280801,997,0,200.2,444.866496827981,996,0,0,10,2,0,0,0,4,1,0,0,0,6,1,0,0,benign_capture,benign_baseline,benign_capture,52a816e37e86d468
53878,28,1738,53878,14,980,53665,14,758,54,62.07142857142856,9.21724861103746,73,54,70.0,6.385078759829886,73,54,54.142857142857146,0.5345224838248483,56,0,1995.4814814814815,3950.1030889212766,10013,2,4144.461538461539,4915.3164464997335,10013,1,4128.076923076923,4929.792227899306,10013,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,8fc8956cf2fc14e2
43304,6,531,43304,3,267,43161,3,264,66,88.5,27.93385043276347,135,66,89.0,39.83716857408418,135,66,88.0,19.05255888325765,99,29,8660.8,17742.642973920203,40332,2858,21652.0,26578.729691239947,40446,2750,21580.5,26630.348486266565,40411,0,0,6,3,0,0,0,3,1,0,0,0,3,2,0,0,benign_capture,benign_baseline,benign_capture,b662ac192a78aa32
50080,18,2280,50080,12,1350,50002,6,930,66,126.66666666666669,44.17345489824244,159,66,112.5,48.5676660116397,159,155,155.0,0.0,155,1,2945.882352941176,4641.097120864217,9933,77,4552.727272727273,5139.732173779274,9933,9990,10000.4,7.469939758793236,10011,0,0,18,12,0,0,0,12,6,0,0,0,6,6,0,0,benign_capture,benign_baseline,benign_capture,0aaa3d9d319d17fb
60370,248,18703,60370,124,12005,60370,124,6698,54,75.41532258064522,21.91446583540166,101,54,96.81451612903226,6.408032225241828,101,54,54.016129032258064,0.1796053020267749,56,0,244.41295546558695,426.70517743444327,1022,2,490.81300813008136,495.18894141353167,1022,0,490.81300813008136,495.34515784770934,1023,0,0,248,124,0,0,0,124,123,0,0,0,124,1,0,0,benign_capture,benign_baseline,benign_capture,a5279c9d4cb7ffc5
60307,246,15972,60307,123,9328,60307,123,6644,54,64.92682926829269,11.207264940941034,98,54,75.8373983739838,3.4885620687054484,98,54,54.01626016260163,0.1803339269334862,56,0,246.1510204081633,428.62672156974367,1037,2,494.3196721311476,496.88022180040593,1037,0,494.3196721311476,498.8200832740976,1037,0,0,246,123,0,0,0,123,122,0,0,0,123,1,0,0,benign_capture,benign_baseline,benign_capture,93c06041fcac5a17
50321,16,958,50321,8,524,50321,8,434,54,59.87500000000001,7.329165482281503,69,54,65.5,6.502746672423453,69,54,54.25,0.7071067811865475,56,0,3354.733333333333,4751.666556763707,10076,63,7188.714285714285,4530.764016303274,10076,0,7188.714285714285,4533.41676568883,10076,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,6844ae9403add904
61316,250,16048,61316,125,9296,61316,125,6752,54,64.19200000000004,10.481343915792694,95,54,74.36800000000001,3.434962553207165,95,54,54.01600000000001,0.1788854381999832,56,0,246.24899598393577,430.1134441606984,1073,2,494.4838709677419,499.33900184356673,1073,1,494.483870967742,499.70811779454993,1073,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,cf559e2ad9749803
61329,193,33691,61329,124,22598,61313,69,11093,66,174.5647668393782,185.03036688291343,1086,66,182.24193548387103,118.23466888482731,303,66,160.7681159420289,266.60844526403133,1086,0,319.42187499999983,445.0983468483641,1150,0,498.60975609756105,469.47842762197183,1152,6,901.6617647058822,315.0904921093857,1173,0,0,193,69,0,0,0,124,61,0,0,0,69,8,0,0,benign_capture,benign_baseline,benign_capture,d1a76b17be7aa1c7
60329,330,30648,60329,165,21736,60329,165,8912,54,92.87272727272725,58.95123569619017,257,54,131.73333333333346,62.71325892926038,257,54,54.012121212121215,0.1556997888323048,56,0,183.3708206686928,406.3024628784482,1138,1,367.85975609756105,513.7445342469853,1138,1,367.85975609756105,513.7326043769658,1138,0,0,330,165,0,0,0,165,164,0,0,0,165,1,0,0,benign_capture,benign_baseline,benign_capture,9207561886e4c731
61211,128,7854,61211,64,4396,61211,64,3458,54,61.359375,7.567787489109016,70,54,68.68750000000001,2.506341164276334,70,54,54.03125,0.25,56,0,481.9763779527561,503.1034553043316,1015,3,971.6031746031748,176.14753161195634,1015,1,971.6031746031748,177.1328588014621,1015,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,5391d888260df416
61262,244,17920,61262,122,11330,61262,122,6590,54,73.44262295081967,22.92160523408984,110,54,92.86885245901638,17.149778120470174,110,54,54.01639344262296,0.1810714920850368,56,0,252.10699588477365,442.93407162958175,1064,2,506.2975206611571,515.6902275046538,1065,0,506.29752066115697,515.7139976871562,1064,0,0,244,122,0,0,0,122,121,0,0,0,122,1,0,0,benign_capture,benign_baseline,benign_capture,283b2ff2aea14634
60192,15,1532,60192,9,929,60108,6,603,66,102.13333333333333,55.43962825409619,263,66,103.22222222222224,66.95292707898919,263,66,100.5,37.79285646785646,135,1,4299.428571428571,7045.007208756324,20481,84,7524.0,8028.643116100894,20482,3542,12021.6,6828.594203787482,20483,0,0,15,6,0,0,0,9,3,0,0,0,6,3,0,0,benign_capture,benign_baseline,benign_capture,4b833dbe4dfdd2ae
40325,14,1247,40325,7,618,40194,7,629,66,89.07142857142858,20.78262693736243,109,66,88.28571428571429,20.846376869169102,105,66,89.85714285714285,22.3564201921847,109,0,3101.923076923076,7466.621798171049,19955,11,6720.833333333334,10274.491606238562,20013,0,6699.0,10297.219702424532,20013,0,0,14,8,0,0,0,7,4,0,0,0,7,4,0,0,benign_capture,benign_baseline,benign_capture,27563f2ad3d6f081
61242,132,8241,61242,66,4673,61192,66,3568,54,62.4318181818182,8.881916770829466,72,54,70.8030303030303,4.069472454828272,72,54,54.06060606060606,0.3454668136700247,56,0,467.4961832061067,516.0572921987189,2117,3,942.1846153846157,294.751372574608,2117,0,941.4153846153846,306.7896211324878,2117,0,0,132,66,0,0,0,66,64,0,0,0,66,2,0,0,benign_capture,benign_baseline,benign_capture,cf427c1addba1782
50016,16,982,50016,8,548,50016,8,434,54,61.37500000000001,9.322910847298,73,54,68.5,8.34950811211569,73,54,54.25,0.7071067811865475,56,0,3334.4,4501.423676381253,10010,28,7145.142857142857,3956.3735258681622,10010,0,7145.142857142857,3951.076833327485,10010,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,ea3ac4443c211a00
35086,6,1028,35086,4,476,35058,2,552,66,171.33333333333334,93.91627476996022,276,66,119.0,61.19912853410033,172,276,276.0,0.0,276,1,7017.2,15657.399854381953,35026,28,11695.333333333332,20204.95011954579,35026,35058,35058.0,0.0,35058,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,59919a7611be1e2e
61273,125,8096,61273,62,4692,61273,63,3404,54,64.76800000000003,11.01255588393422,76,56,75.67741935483872,2.5400025400038104,76,54,54.03174603174603,0.2519763153394843,56,0,494.13709677419354,511.5890966546228,1101,18,1004.4754098360656,129.6478058121794,1101,0,988.2741935483872,177.4270729295712,1101,0,0,125,63,0,0,0,62,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,5d1b570a28060613
50337,28,2218,50337,14,1460,50337,14,758,54,79.21428571428572,36.88857812070284,146,54,104.28571428571428,38.3675114395752,146,54,54.142857142857146,0.5345224838248492,56,0,1864.3333333333333,3750.5034226190114,10063,2,3872.076923076923,4696.277825071299,10063,1,3872.076923076923,4731.038002058647,10063,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,b941700bb915a8b6
61218,131,8198,61218,65,4630,61218,66,3568,54,62.58015267175571,8.969996311184632,72,54,71.23076923076924,3.5300904324873112,72,54,54.06060606060606,0.3454668136700247,56,0,470.9076923076922,500.4354142307863,1059,2,956.5312500000002,202.92409783987455,1059,0,941.8153846153848,240.45561520708017,1059,0,0,131,66,0,0,0,65,64,0,0,0,66,2,0,0,benign_capture,benign_baseline,benign_capture,aa5f3a3019726a13
40221,12,1029,40221,6,516,40101,6,513,66,85.75,20.644721975714408,108,66,86.0,21.93627133311402,108,66,85.5,21.361179742701477,105,0,3656.454545454545,8039.826905644628,19965,0,8044.2,10896.460604251271,20015,1,8020.2,10915.12181333768,19988,0,0,12,6,0,0,0,6,3,0,0,0,6,3,0,0,benign_capture,benign_baseline,benign_capture,b57393e18897fd05
16,10,1015,16,5,398,16,5,617,66,101.5,87.53824560981585,345,66,79.6,26.1686835740738,126,66,123.4,123.9265911739688,345,0,1.777777777777778,3.5276684147527875,11,1,4.0,5.354126134736337,12,0,4.0,5.656854249492381,12,0,0,9,2,0,0,0,4,1,0,0,0,5,1,0,0,benign_capture,benign_baseline,benign_capture,249ab51527c811b0
54865,16,964,54865,8,530,54795,8,434,54,60.25,7.827302643099133,70,54,66.25,6.96419413859206,70,54,54.25,0.7071067811865476,56,0,3657.6666666666674,4900.816865827671,10249,31,7837.857142857143,4237.184459385399,10249,0,7827.857142857143,4242.783340708134,10249,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,84ecd0e88631b7c5
510,5,477,510,3,231,424,2,246,54,95.4,37.79285646785647,123,54,77.0,39.83716857408418,123,123,123.0,0.0,123,3,127.5,154.40531078949326,353,74,255.0,255.9726547895302,436,424,424.0,0.0,424,0,0,5,3,0,0,0,3,1,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,ae30e56448a9fe4e
85,3,300,85,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,4,42.5,54.44722215136416,81,85,85.0,0.0,85,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,1c289989db0ac7ca
60082,32,1991,60082,16,1125,60082,16,866,54,62.21874999999999,9.23085420504726,73,54,70.3125,6.007980803342611,73,54,54.125,0.4999999999999996,56,0,1938.1290322580649,3816.6916978096406,10020,2,4005.466666666667,4726.855536894127,10020,0,4005.466666666667,4735.876640325521,10020,0,0,32,16,0,0,0,16,15,0,0,0,16,1,0,0,benign_capture,benign_baseline,benign_capture,6e1d9842b029ef93
44148,6,531,44148,3,267,44076,3,264,66,88.5,27.93385043276347,135,66,89.0,39.83716857408418,135,66,88.0,19.05255888325765,99,30,8829.6,12062.452084878929,23358,20687,22074.0,1961.5142110114828,23461,20718,22038.0,1866.7619023324855,23358,0,0,6,3,0,0,0,3,1,0,0,0,3,2,0,0,benign_capture,benign_baseline,benign_capture,47d87b993a05efe8
61344,252,19006,61344,126,12200,61344,126,6806,54,75.42063492063498,21.91412183616424,101,54,96.82539682539682,6.37254029734374,101,54,54.01587301587301,0.1781741612749496,56,0,244.3984063745021,426.7923999293451,1017,2,490.7519999999999,495.3791584035859,1017,0,490.7519999999999,496.3670542210965,1017,0,0,252,126,0,0,0,126,125,0,0,0,126,1,0,0,benign_capture,benign_baseline,benign_capture,4f9695d14d378dd2
60865,189,30204,60865,124,22580,60839,65,7624,66,159.8095238095238,155.36201962789087,1016,66,182.0967741935484,118.27612857688392,303,66,117.29230769230766,203.0259930308281,1016,0,323.75000000000006,440.04300500824286,1062,0,494.8373983739837,460.0973947853412,1062,23,950.6093749999998,244.40790891961808,1297,0,0,189,65,0,0,0,124,61,0,0,0,65,4,0,0,benign_capture,benign_baseline,benign_capture,a4599385b82cf8b7
61325,250,16051,61325,125,9299,61325,125,6752,54,64.204,10.495475406862916,95,54,74.39200000000004,3.4498620823297816,95,54,54.01600000000001,0.1788854381999833,56,0,246.28514056224907,429.9240122047643,1013,2,494.5564516129032,498.8911819439715,1013,1,494.55645161290306,500.46479701120745,1013,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,039ca25bb4a3291a
50091,18,2280,50091,12,1350,50014,6,930,66,126.66666666666669,44.17345489824244,159,66,112.5,48.5676660116397,159,155,155.0,0.0,155,1,2946.529411764706,4642.663945915737,9933,77,4553.727272727273,5141.646100052182,9933,9996,10002.8,5.805170109479825,10011,0,0,18,12,0,0,0,12,6,0,0,0,6,6,0,0,benign_capture,benign_baseline,benign_capture,61763dc9eb19757f
