text,label,device,scenario
src2dst_max_ps is 234 | dst2src_mean_ps is 67 | dst2src_bytes is 536 | dst2src_stddev_ps is 2.83 | src2dst_max_piat_ms is 15034 | dst2src_stddev_piat_ms is 7984.07 | dst2src_psh_packets is 0 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,1,edge1,dos_edge1_8000
src2dst_max_ps is 447 | dst2src_mean_ps is 81.50 | dst2src_bytes is 652 | dst2src_stddev_ps is 21.42 | src2dst_max_piat_ms is 19972 | dst2src_stddev_piat_ms is 7988.29 | dst2src_psh_packets is 3 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 77 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6698 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1010 | dst2src_stddev_piat_ms is 499.34 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 69 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10065 | dst2src_stddev_piat_ms is 4532.31 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 156 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 159 | dst2src_mean_ps is 155 | dst2src_bytes is 930 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 9926 | dst2src_stddev_piat_ms is 2.28 | dst2src_psh_packets is 6 | src2dst_min_piat_ms is 77 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 9998 | bidirectional_min_piat_ms is 1 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 101 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6698 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1014 | dst2src_stddev_piat_ms is 494.74 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 73 | dst2src_mean_ps is 54.22 | dst2src_bytes is 488 | dst2src_stddev_ps is 0.67 | src2dst_max_piat_ms is 10005 | dst2src_stddev_piat_ms is 3781.29 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 150 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 99 | dst2src_mean_ps is 89 | dst2src_bytes is 267 | dst2src_stddev_ps is 39.84 | src2dst_max_piat_ms is 25323 | dst2src_stddev_piat_ms is 7488.26 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 14974 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 14876 | bidirectional_min_piat_ms is 29 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1037 | dst2src_stddev_piat_ms is 177.09 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 5 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 105 | dst2src_mean_ps is 86.38 | dst2src_bytes is 691 | dst2src_stddev_ps is 21.82 | src2dst_max_piat_ms is 20101 | dst2src_stddev_piat_ms is 9732.80 | dst2src_psh_packets is 4 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 96 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6752 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1018 | dst2src_stddev_piat_ms is 500.52 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 99 | dst2src_mean_ps is 89 | dst2src_bytes is 267 | dst2src_stddev_ps is 39.84 | src2dst_max_piat_ms is 32689 | dst2src_stddev_piat_ms is 17969.70 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 7455 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 7414 | bidirectional_min_piat_ms is 12 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 172 | dst2src_mean_ps is 276 | dst2src_bytes is 552 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 35033 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 2 | src2dst_min_piat_ms is 29 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 35061 | bidirectional_min_piat_ms is 2 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1052 | dst2src_stddev_piat_ms is 177.49 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 105 | dst2src_mean_ps is 86.42 | dst2src_bytes is 1037 | dst2src_stddev_ps is 21.37 | src2dst_max_piat_ms is 20096 | dst2src_stddev_piat_ms is 8066.20 | dst2src_psh_packets is 6 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 76 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3404 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1052 | dst2src_stddev_piat_ms is 176.80 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 18 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 246 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 59630 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 2 | src2dst_min_piat_ms is 366 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 60001 | bidirectional_min_piat_ms is 82 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 98 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6752 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1106 | dst2src_stddev_piat_ms is 499.96 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1151 | dst2src_stddev_piat_ms is 179.23 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 1 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 70 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10246 | dst2src_stddev_piat_ms is 4785.89 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 66 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 257 | dst2src_mean_ps is 54.01 | dst2src_bytes is 7940 | dst2src_stddev_ps is 0.16 | src2dst_max_piat_ms is 1110 | dst2src_stddev_piat_ms is 528.78 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 105 | dst2src_mean_ps is 139.44 | dst2src_bytes is 1255 | dst2src_stddev_ps is 160.16 | src2dst_max_piat_ms is 20029 | dst2src_stddev_piat_ms is 10155.82 | dst2src_psh_packets is 5 | src2dst_min_piat_ms is 4 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 144 | dst2src_mean_ps is 79.89 | dst2src_bytes is 719 | dst2src_stddev_ps is 20.87 | src2dst_max_piat_ms is 20024 | dst2src_stddev_piat_ms is 6854.40 | dst2src_psh_packets is 3 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1083 | dst2src_stddev_piat_ms is 173.78 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 6 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 73 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10015 | dst2src_stddev_piat_ms is 4006.07 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 106 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 257 | dst2src_mean_ps is 54.01 | dst2src_bytes is 8696 | dst2src_stddev_ps is 0.16 | src2dst_max_piat_ms is 1112 | dst2src_stddev_piat_ms is 518.77 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 257 | dst2src_mean_ps is 54.01 | dst2src_bytes is 8966 | dst2src_stddev_ps is 0.16 | src2dst_max_piat_ms is 1110 | dst2src_stddev_piat_ms is 515.65 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 1 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 303 | dst2src_mean_ps is 185.94 | dst2src_bytes is 13388 | dst2src_stddev_ps is 294.99 | src2dst_max_piat_ms is 1324 | dst2src_stddev_piat_ms is 345.11 | dst2src_psh_packets is 11 | src2dst_min_piat_ms is 6 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 11 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1116 | dst2src_stddev_piat_ms is 178.59 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 109 | dst2src_mean_ps is 88.29 | dst2src_bytes is 618 | dst2src_stddev_ps is 20.85 | src2dst_max_piat_ms is 20014 | dst2src_stddev_piat_ms is 10369.41 | dst2src_psh_packets is 4 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 109 | dst2src_mean_ps is 85.50 | dst2src_bytes is 513 | dst2src_stddev_ps is 21.36 | src2dst_max_piat_ms is 20026 | dst2src_stddev_piat_ms is 10926.72 | dst2src_psh_packets is 3 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 3 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 583 | dst2src_mean_ps is 505.11 | dst2src_bytes is 4546 | dst2src_stddev_ps is 522.08 | src2dst_max_piat_ms is 249 | dst2src_stddev_piat_ms is 120.39 | dst2src_psh_packets is 5 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 76 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3350 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1135 | dst2src_stddev_piat_ms is 181.79 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 31 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 1 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 60031 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 315 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 84 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 70 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10252 | dst2src_stddev_piat_ms is 4897.68 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 146 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 70 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10270 | dst2src_stddev_piat_ms is 4209.98 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 222 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 502 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 502 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 81 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1038 | dst2src_stddev_piat_ms is 177.13 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 5 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 1 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 101 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6806 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1012 | dst2src_stddev_piat_ms is 496.59 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 1 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 583 | dst2src_mean_ps is 774.40 | dst2src_bytes is 7744 | dst2src_stddev_ps is 617.01 | src2dst_max_piat_ms is 158 | dst2src_stddev_piat_ms is 80.86 | dst2src_psh_packets is 7 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 344 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 344 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 80 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 73 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10011 | dst2src_stddev_piat_ms is 4020.04 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 163 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 298 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 298 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 82 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 159 | dst2src_mean_ps is 155 | dst2src_bytes is 930 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 9927 | dst2src_stddev_piat_ms is 3.36 | dst2src_psh_packets is 6 | src2dst_min_piat_ms is 76 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 9996 | bidirectional_min_piat_ms is 1 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 159 | dst2src_mean_ps is 155 | dst2src_bytes is 1085 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 9926 | dst2src_stddev_piat_ms is 4.07 | dst2src_psh_packets is 7 | src2dst_min_piat_ms is 77 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 9993 | bidirectional_min_piat_ms is 1 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 356 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 356 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 80 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 146 | dst2src_mean_ps is 54.14 | dst2src_bytes is 758 | dst2src_stddev_ps is 0.53 | src2dst_max_piat_ms is 10066 | dst2src_stddev_piat_ms is 4718.72 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 70 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10244 | dst2src_stddev_piat_ms is 4897.03 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 210 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1025 | dst2src_stddev_piat_ms is 177.37 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 159 | dst2src_mean_ps is 155 | dst2src_bytes is 930 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 9923 | dst2src_stddev_piat_ms is 1.30 | dst2src_psh_packets is 6 | src2dst_min_piat_ms is 78 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 9998 | bidirectional_min_piat_ms is 2 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 105 | dst2src_mean_ps is 86.60 | dst2src_bytes is 866 | dst2src_stddev_ps is 21.76 | src2dst_max_piat_ms is 20097 | dst2src_stddev_piat_ms is 8796.46 | dst2src_psh_packets is 5 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 69 | dst2src_mean_ps is 54.25 | dst2src_bytes is 434 | dst2src_stddev_ps is 0.71 | src2dst_max_piat_ms is 10075 | dst2src_stddev_piat_ms is 4910.15 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 97 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6752 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1044 | dst2src_stddev_piat_ms is 499.70 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 73 | dst2src_mean_ps is 54.14 | dst2src_bytes is 758 | dst2src_stddev_ps is 0.53 | src2dst_max_piat_ms is 10040 | dst2src_stddev_piat_ms is 4711.07 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 72 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1008 | dst2src_stddev_piat_ms is 177.09 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 135 | dst2src_mean_ps is 88 | dst2src_bytes is 264 | dst2src_stddev_ps is 19.05 | src2dst_max_piat_ms is 40226 | dst2src_stddev_piat_ms is 24736.72 | dst2src_psh_packets is 2 | src2dst_min_piat_ms is 5383 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 5297 | bidirectional_min_piat_ms is 2 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 172 | dst2src_mean_ps is 276 | dst2src_bytes is 552 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 35029 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 2 | src2dst_min_piat_ms is 28 | bidirectional_min_ps is 66 | dst2src_min_piat_ms is 35057 | bidirectional_min_piat_ms is 2 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 411 | dst2src_mean_ps is 149.89 | dst2src_bytes is 1349 | dst2src_stddev_ps is 159.56 | src2dst_max_piat_ms is 137 | dst2src_stddev_piat_ms is 61.19 | dst2src_psh_packets is 3 | src2dst_min_piat_ms is 0 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 1,0,benign_capture,benign_baseline
src2dst_max_ps is 70 | dst2src_mean_ps is 54.03 | dst2src_bytes is 3458 | dst2src_stddev_ps is 0.25 | src2dst_max_piat_ms is 1059 | dst2src_stddev_piat_ms is 177.38 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 3 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 123 | dst2src_mean_ps is 123 | dst2src_bytes is 123 | dst2src_stddev_ps is 0 | src2dst_max_piat_ms is 313 | dst2src_stddev_piat_ms is 0 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 313 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 81 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
src2dst_max_ps is 110 | dst2src_mean_ps is 54.02 | dst2src_bytes is 6536 | dst2src_stddev_ps is 0.18 | src2dst_max_piat_ms is 1086 | dst2src_stddev_piat_ms is 514.45 | dst2src_psh_packets is 1 | src2dst_min_piat_ms is 2 | bidirectional_min_ps is 54 | dst2src_min_piat_ms is 0 | bidirectional_min_piat_ms is 0 | dst2src_rst_packets is 0 | bidirectional_rst_packets is 0,0,benign_capture,benign_baseline
